Time_s,Amplitude
1.08,0.5338029960278305
1.09,0.7464869876604457
1.1,0.14551609392494846
1.11,-0.03289680670250042
1.12,-0.4834378085307108
1.1300000000000001,-1.3100047746151353
1.1400000000000001,-1.5375059540228675
1.1500000000000001,-1.5877789641051618
1.16,-1.1494400563856728
1.17,-0.7360194962249031
1.18,-0.3426243887162529
1.19,0.4207114197171933
1.2,0.2372997643609713
1.21,0.2922138234031052
1.22,0.2415587535223433
1.23,0.32042779213298217
1.24,0.5017502010658286
1.25,0.6487500712501055
1.26,1.797790416422462
1.27,1.1117720428487352
1.28,0.9284545026222365
1.29,0.3646255918582362
1.3,0.14626971558490526
1.31,-0.6786627594911323
1.32,-1.0722280144566496
1.33,-0.9670772752625381
1.34,-0.7763457721285885
1.35,-0.7015597802955156
1.36,-0.8271663102019313
1.37,-0.5602237722865
1.3800000000000001,-1.3716490452060257
1.3900000000000001,-0.767344462104192
1.4000000000000001,-0.5757192368206208
1.41,-0.19651763595117389
1.42,0.6458658235324657
1.43,1.2528684929786156
1.44,1.186969327238462
1.45,1.3249877656654305
1.46,0.711213672423115
1.47,0.8069033849899888
1.48,0.09571818760965169
1.49,0.06428957584081163
1.5,0.1518265090449804
1.51,-0.22003279479370985
1.52,0.4500106602895971
1.53,-0.2785190432313899
1.54,-0.8903860517722859
1.55,-0.8954451895780865
1.56,-1.3456650752185535
1.57,-0.9095969060230569
1.58,-0.7735081725083651
1.59,0.11175248957343475
1.6,0.24752111135417226
1.61,0.889541529510732
1.62,0.7070259698492193
1.6300000000000001,0.5888428034315227
1.6400000000000001,0.4807817904621136
1.6500000000000001,0.5503324589483056
1.6600000000000001,0.7102588323842619
1.67,1.123515022214577
1.68,1.2538340350753348
1.69,0.5414336945611601
1.7,0.20561419056435892
1.71,-0.47573978596122735
1.72,-0.9763095327807251
1.73,-1.112760614671999
1.74,-1.437626971052885
1.75,-0.8519875620247256
1.76,-0.8794182821656147
1.77,-0.2722015048366151
1.78,0.057535102387385795
1.79,-0.33048987140151775
1.8,-0.543103095780441
1.81,0.08956844585344581
1.82,0.47590322357542836
1.83,0.7905117659554269
1.84,1.4058768917927384
1.85,1.6725551880101883
1.86,1.3156714683673703
1.87,1.2572818988785044
1.8800000000000001,0.20712410370411893
1.8900000000000001,-0.23837380463663083
1.9000000000000001,-0.7516741589837235
1.9100000000000001,-0.7397044949585677
1.92,-0.47787430797788666
1.93,-0.3905210799499789
1.94,-0.6261541512675772
1.95,-0.6984850514876008
1.96,-1.1176779584784948
1.97,-1.0040985070835
1.98,-1.0415291930949147
1.99,-0.7648685455184785
